scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef2,C,1,24.909765,17.429193,0.58011806,0.74355954,20.91368007659912,81,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef2,C,0,11.195878,7.6457586,0.6015886,0.76682425,25.176875114440918,75,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef2,C,1,24.369053,16.941298,0.58923244,0.7507381,23.88240122795105,70,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef2,C,0,12.312632,9.477699,0.5618483,0.7109548,23.818546772003174,62,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef2,C,1,27.240114,17.428267,0.54083747,0.7435732,28.95221495628357,82,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef3,C,0,9.798557,7.2193775,0.651313,0.7798277,16.91501784324646,94,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef3,C,1,22.406792,17.336649,0.6223085,0.7449212,16.362802028656006,86,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef3,C,0,10.334609,7.841097,0.6322373,0.7608669,18.47798800468445,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef3,C,1,22.70801,16.87321,0.61723113,0.75173986,29.252206087112427,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef3,C,0,10.323979,6.7383146,0.63261557,0.7944989,22.390076875686646,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef3,C,1,23.325186,15.610063,0.606828,0.77032495,22.749794960021973,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef3,C,0,11.3175,6.540382,0.5972606,0.8005353,23.075913906097412,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef3,C,1,22.978678,17.16826,0.61266875,0.74739873,18.431671142578125,76,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef3,C,0,10.6689,6.7598295,0.6203414,0.79384273,27.930068969726562,83,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef3,C,1,24.439674,18.33255,0.588042,0.73026824,18.581238746643066,54,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef3,C,0,10.534628,7.6107335,0.6251195,0.76789236,21.37836480140686,66,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef3,C,1,26.045412,15.975661,0.5609755,0.76494575,26.620563983917236,80,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef3,C,0,10.955225,7.221363,0.61015236,0.77976716,29.90594720840454,72,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef3,C,1,24.498209,18.003862,0.5870553,0.7351043,24.219902992248535,58,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef3,C,0,11.860302,8.417545,0.5779447,0.7432867,23.21810793876648,55,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef3,C,1,23.838734,17.353436,0.59817153,0.7446742,22.484199047088623,52,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef4,C,0,10.181358,8.278214,0.6376908,0.74753594,15.461518049240112,80,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef4,C,1,23.550964,17.224688,0.6030222,0.7465685,13.897673845291138,84,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef4,C,0,10.198324,7.0201836,0.6370871,0.7859026,15.797117233276367,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef4,C,1,22.557833,17.521126,0.61976254,0.74220693,9.346965074539185,64,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef4,C,0,9.514026,7.667228,0.6614382,0.7661694,11.396273136138916,64,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef4,C,1,23.116638,15.580665,0.6103432,0.77075744,15.086561918258667,83,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef4,C,0,9.865167,7.2192173,0.64894265,0.7798326,15.442539930343628,78,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef4,C,1,23.590961,16.133997,0.60234797,0.76261616,16.4479079246521,73,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef4,C,0,10.033264,6.4583387,0.6429608,0.8030374,22.879265069961548,76,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef4,C,1,24.691593,13.750572,0.58379567,0.7976841,23.893516063690186,83,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef4,C,0,11.074312,8.44185,0.6059146,0.7425455,11.91061806678772,52,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef4,C,1,23.3195,16.659824,0.6069238,0.7548795,10.127019882202148,52,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef4,C,0,11.841593,7.1980276,0.5786104,0.78047884,20.21924090385437,59,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef4,C,1,26.53522,16.841505,0.55271924,0.7522064,10.192649126052856,54,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef4,C,0,12.3018465,6.0392118,0.5622321,0.81581974,16.015364170074463,85,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef4,C,1,24.187536,13.188349,0.5922921,0.80595624,16.00750207901001,71,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef6,C,0,9.734882,6.3228164,0.6535789,0.8071705,9.231582164764404,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef6,C,1,22.806643,16.142422,0.6155686,0.7624922,7.088648080825806,81,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef6,C,0,9.907583,6.2970314,0.6474333,0.8079569,8.166683912277222,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef6,C,1,22.571615,16.664291,0.6195302,0.7548138,5.454665184020996,64,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef6,C,0,9.576337,7.92194,0.6592208,0.7584014,5.794808864593506,53,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef6,C,1,23.096624,15.421223,0.6106806,0.77310336,8.333025932312012,75,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef6,C,0,10.377016,7.1887794,0.63072824,0.7807609,5.929584741592407,56,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef6,C,1,22.525042,15.248279,0.6203153,0.77564794,7.760343074798584,71,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef6,C,0,9.257272,7.222832,0.6705749,0.7797224,8.601171016693115,52,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef6,C,1,22.566748,16.660015,0.6196123,0.7548767,7.360338926315308,44,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef6,C,0,10.662057,6.0096984,0.62058485,0.8167198,10.965218782424927,73,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef6,C,1,23.674654,14.779641,0.60093725,0.7825431,8.558448791503906,57,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef6,C,0,10.891986,6.323383,0.61240274,0.8071532,12.232375144958496,59,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d7_ef6,C,1,23.923687,14.684661,0.59673953,0.7839406,34.25494408607483,73,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef6,C,0,10.37532,6.293291,0.63078856,0.80807096,22.259555101394653,51,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d7_ef6,C,1,25.425823,15.309574,0.57141936,0.77474606,17.120999097824097,49,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef8,C,0,9.404802,7.2022715,0.665325,0.78034943,10.048532009124756,66,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef8,C,1,22.41935,16.08388,0.62209684,0.7633535,11.277985095977783,72,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef8,C,0,10.651204,7.8487415,0.6209711,0.76063377,9.597413063049316,66,success
