scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d1,original,2,0.5473549,0.5461658,-0.012903452,0.008866966,11.627219200134277,74,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d3,original,0,0.5655749,0.53681046,-0.0112348795,0.014386654,12.770356893539429,67,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d3,original,1,0.5690226,0.53598624,-0.01821518,0.0183357,25.3091299533844,84,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d3,original,2,0.55336297,0.539158,-0.024021626,0.021584153,22.498460054397583,89,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d5,original,0,0.58039033,0.5309239,-0.037724614,0.025194705,18.307684183120728,66,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d5,original,1,0.5725199,0.536771,-0.02447319,0.016898453,14.652427911758423,66,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d5,original,2,0.56517273,0.538694,-0.045876145,0.022426128,13.426357984542847,77,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_gelu_d3,A,0,0.56634307,0.54136443,-0.012608409,0.0060253143,9.866835832595825,54,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_gelu_d3,A,1,0.56221956,0.54529965,-0.006041646,0.0012781024,10.382819652557373,49,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_gelu_d3,A,2,0.54399276,0.5502109,-0.0066816807,0.0015262961,9.555708169937134,45,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_relu_d3,A,0,0.5702646,0.5433913,-0.019619942,0.0023038983,12.682384967803955,64,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_relu_d3,A,1,0.5709133,0.5341689,-0.021598458,0.021664202,19.02726984024048,89,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_relu_d3,A,2,0.55219734,0.547253,-0.021864653,0.0068939924,13.042999029159546,62,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss+A_tanh_d3,A,0,0.5671453,0.53827244,-0.014042735,0.011702359,14.35983419418335,64,success
